theta,q,u
0.0008096962842485227,0.0012056974441015365,-0.0023428110349579673
0.000821753258689538,0.002050201041374729,-0.0028736271422039137
0.0008422552691032853,0.0036332840531202995,-0.0038644809700787504
0.0008785881096344884,0.002554156835813514,-0.003289670320757085
0.0009041296779926235,-0.0010535261817989704,-0.0011761436469058648
0.0008935944161746338,-0.001996614000195798,-0.0005892204322317887
0.0008736282761726758,-0.002117866341878516,-0.000476536747218242
0.0008524496127538906,-0.0010131413246802046,-0.0010970144306996586
0.0008423181995070886,-0.0015762144501170372,-0.0007389077289439549
0.0008265560550059182,-0.0029083582844559065,9.190286066170753e-05
0.0007974724721613592,-0.0014215506143717032,-0.0007420145756996965
0.0007832569660176422,0.0011528143823094663,-0.002258202561420964
0.0007947851098407368,0.002158749056442079,-0.002884819653546721
0.0008163726004051576,0.0012003062274691858,-0.0023529289372918264
0.0008283756626798494,0.00036555711101254754,-0.0018760855919672272
0.2108426879269676,-0.0006031739252041445,-0.42132347149881266
0.21083665618771555,-0.12097016040782038,-0.3490912161307389
0.20962695458363734,-0.22052372104702447,-0.28693967653906
0.20742171737316709,-0.3076226145080242,-0.23026986604151967
0.20434549122808685,-0.3800636493693803,-0.18065279283454552
0.20054485473439304,-0.4413829488374011,-0.13625994016634546
0.19613102524601903,-0.4906420945468415,-0.09787679376393316
0.1912246043005506,-0.531746330251353,-0.06340141045028941
0.18590714099803707,-0.5643039574539493,-0.03323190752370453
0.18026410142349758,-0.5866873384719056,-0.008515799763851806
0.17439722803877852,-0.6024035712073442,0.012647686646849454
0.16837319232670508,-0.6154151089306363,0.03250268070497164
0.16221904123739872,-0.6206326188747737,0.04794148885006677
0.156012715048651,-0.6208930774361676,0.06051041636439858
0.1498037842742893,-0.6205166309286518,0.0727024100086125
0.14359861796500278,-0.6170389717487504,0.08302614711924466
0.13742822824751527,-0.6111537116275995,0.09183577048152913
0.13131669113123928,-0.6004877179561604,0.09765924851121766
0.12531181395167768,-0.5930541374133721,0.10520885454466788
0.11938127257754395,-0.5752751563287455,0.1064025486421594
0.1136285210142565,-0.5637247533991929,0.11097781001100276
0.10799127348026456,-0.5481976408852217,0.11293603757060391
0.10250929707141235,-0.5330396664293391,0.11480520571477876
0.09717890040711896,-0.519456710872784,0.11731622570943245
0.09198433329839112,-0.5056368394489729,0.11941343707260149
0.0869279649039014,-0.48572750399661585,0.11758057259016669
0.08207068986393523,-0.4636135917532309,0.11402677532406807
0.07743455394640292,-0.4459368925807862,0.11269302765566591
0.07297518502059505,-0.42918949046376564,0.11156332423706927
0.06868329011595739,-0.41056898107181994,0.10897480841117718
0.0645776003052392,-0.3914917204999286,0.10573983168947876
0.06066268310023991,-0.37423050741148484,0.10321293824641109
0.05692037802612506,-0.35413194912655344,0.09863841342368194
0.053379058534859525,-0.3343176065243263,0.09383244684487671
0.05003588246961626,-0.3142630387421796,0.08848605830607524
0.04689325208219446,-0.29475506477418356,0.0830665347001212
0.04394570143445263,-0.2794600607401483,0.0797846335751837
0.041151100827051146,-0.26562402892684484,0.07707221570200459
0.0384948605377827,-0.2544375553440959,0.07567281213089214
0.03595048498434174,-0.24185037949309474,0.07320925772717335
0.03353198118941079,-0.22675127238465573,0.06898680105197184
0.03126446846556423,-0.2119341789988374,0.06463157046817397
0.029145126675575856,-0.20091947057483084,0.06226142899374678
0.027135931969827547,-0.18975044922068057,0.05957840559275325
0.025238427477620742,-0.18108292310063198,0.0581728989051377
0.023427598246614424,-0.17134729230168427,0.055953178887781715
0.02171412532359758,-0.16081027500507752,0.053057914355851346
0.020106022573546805,-0.149265035236084,0.04934697599455679
0.018613372221185965,-0.141372320504663,0.04759664786042587
0.017199649016139334,-0.13357308673848153,0.045744554010810255
0.01586391814875452,-0.1242251700288236,0.04280726571978512
0.014621666448466283,-0.1193525741040822,0.04236821156551675
0.013428140707425462,-0.11124343332794512,0.03988977858191614
0.01231570637414601,-0.1036629100395276,0.03756633327542454
0.011279077273750734,-0.09624099408879752,0.035186441905777036
0.010316667332862758,-0.08839623925105644,0.03240440888490835
0.009432704940352194,-0.08010470378368233,0.029197412389505007
0.00863165790251537,-0.07612169536796926,0.028409701415750808
0.007870440948835678,-0.06903346431859392,0.025679196693484996
0.0071801063056497385,-0.06404070666159357,0.024064211385656665
0.006539699239033803,-0.05879434726084362,0.022197209878438567
0.005951755766425366,-0.05504150282675604,0.021121390163202886
0.005401340738157806,-0.05020108037612986,0.0193179667493623
0.004899329934396507,-0.04666540104218336,0.018200580756517003
0.004432675923974673,-0.04004655095420412,0.015162578724573123
0.004032210414432632,-0.03854207955013858,0.015060826901217884
0.003646789618931246,-0.036369578442501625,0.014528167827638484
0.00328309383450623,-0.033462303736057,0.013511194572621739
0.00294847079714566,-0.026840625117007584,0.01020743347591323
0.0026800645459755844,-0.02549137612573079,0.009934696583487305
0.0024251507847182765,-0.023717187534796288,0.009380010951441219
0.0021879789093703136,-0.02133664395359268,0.00842602855341498
0.001974612469834387,-0.02095023658439208,0.008620917010966473
0.001765110103990466,-0.016695229881910387,0.006486917721165301
0.001598157805171362,-0.018387894383379108,0.00783642101968474
0.001414278861337571,-0.018828822460922073,0.0084687357538781
0.0012259906367283503,-0.019099702966987358,0.009007840506735714
0.0010349936070584767,-0.020390478480764203,0.010164299874341568
0.0008310888222508347,-0.01780290733376793,0.009019566755759087
0.0006530597489131553,-0.014714663238865538,0.007522678445493012
0.0005059131165245,-0.008891470421085904,0.004323056019602542
0.00041699841231364093,-0.0045626378493503735,0.0019035858849829421
0.0003713720338201372,-0.00600998464920402,0.0028632467218821372
0.000311272187328097,-0.005369818475817596,0.002599346710834364
0.00025757400256992105,-0.004235232954746785,0.002025991767708229
0.0002152216730224532,-0.004328824501137726,0.0021668513546377294
0.00017193342801107594,-0.009543683681319158,0.005382343352769343
7.649659119788436e-05,-0.010161935783723758,0.005944168287838486
-2.512276663935323e-05,-0.011530781377984904,0.006968714360069649
-0.00014043058041920227,-0.012663781454177679,0.007879130033345012
-0.00026706839496097904,-0.01262025107633947,0.00810628743572564
-0.00039327090572437374,-0.010489386905159881,0.007080173954544676
-0.0004981647747759725,-0.006574575748353892,0.00494107499856428
-0.0005639105322595114,-0.005126722216830826,0.004203854394617518
-0.0006151777544278196,-0.004468172022668438,0.003911258722456702
-0.000659859474654504,-0.005811812092902392,0.004806806205050443
-0.0007179775955835279,-0.006168334251237678,0.0051369557419096625
-0.0007796609380959047,-0.005405169437753032,0.004802423538843629
-0.0008337126324734351,-0.003940410364390776,0.004031671483581335
-0.0008731167361173428,-0.004507157199856774,0.00445052779214875
-0.0009181883081159105,-0.003683447845171448,0.00404644532333469
-0.000955022786567625,-0.003148849229501443,0.0037993551108361154
-0.0009865112788626394,-0.004179016515324639,0.004480432466920062
-0.0010283014440158858,-0.0015527920464859049,0.0029882781159233144
-0.0010438293644807449,0.002568300766612942,0.0005466782689937247
-0.0010181463568146156,0.004084149160008875,-0.0004141967823760935
-0.0009773048652145268,0.0024342950966298,0.0004940326724511737
-0.0009529619142482288,0.0010325868047943991,0.0012863717456198182
-0.0009426360462002848,0.0009181710319455204,0.0013343694732332574
-0.0009334543358808296,0.0014049361374067774,0.0010239469893175927
-0.0009194049745067618,0.0031941082029870874,-7.76549727787288e-05
-0.0008874638924768909,0.00362973332570534,-0.0004029122104694221
-0.0008511665592198375,0.0047690004325412205,-0.001159067141085057
-0.0008034765548944253,0.004595222269241389,-0.0011501802517559826
-0.0007575243322020114,0.007997900275983315,-0.003283691501185966
-0.0006775453294421783,0.00856477979955662,-0.003783777220849616
-0.0005918975314466121,0.009531721281887982,-0.004535237706239564
-0.0004965803186277322,0.006396233483255858,-0.0028445794526980503
-0.00043261798379517363,0.0037795804022164787,-0.0014025122737395398
-0.00039482217977300884,0.005828062631022748,-0.0027071932190676313
-0.00033654155346278134,0.0002705393106731315,0.0005107595205216838
-0.00033383616035605,0.0015372998794055386,-0.0002547076069312231
-0.00031846316156199463,0.003116718594180591,-0.0012331048333843653
-0.0002872959756201887,0.003050731734465893,-0.0012558470894391584
-0.00025678865827552977,0.0034059620240663503,-0.0015299998978887505
-0.00022272903803486626,0.0033470754010314187,-0.0015627871645491188
-0.00018925828402455207,0.0014633285191756008,-0.0004994805434562563
-0.00017462499883279606,0.003530853951659088,-0.0017692623733298605
-0.00013931645931620517,0.0016859735287424716,-0.0007329511986130725
-0.00012245672402878046,-0.003959142621413784,0.002620399020905831
-0.0001620481502429183,-0.002949873318411883,0.0020940202915329664
-0.00019154688342703713,-0.003208724857714197,0.0023083286814825923
-0.0002236341320041791,-0.0018894414142935658,0.0015809331125844976
-0.00024252854614711478,-0.0020569309002662108,0.001719215632453956
-0.0002630978551497769,-0.0005022812765455179,0.0008275644762268645
-0.0002681206679152321,0.0017454308384089229,-0.0005110171672148896
-0.00025066635953114284,1.4687326847787107e-05,0.0004925203229536134
-0.00025051948626266494,-0.0022262558034079312,0.0018367924545700887
-0.0002727820442967443,-0.005844032764516822,0.004051983747303582
-0.0003312223719419125,-0.000957850858700815,0.001237155259104314
-0.00034080088052892065,0.0006729824814679848,0.0002778122721770505
-0.0003340710557142408,-0.0013555919764853012,0.0014814972973196624
-0.00034762697547909384,0.001408290976698797,-0.0001497206350610904
-0.00033354406571210586,0.0009106523850150119,0.00012069670041520457
-0.00032443754186195576,0.004535960134143198,-0.002072700996762007
-0.0002790779405205238,0.002717369782946991,-0.0010722659887271468
-0.0002519042426910539,-0.0012106266084730508,0.0012301844504659383
-0.0002640105087757844,-0.002406022245619868,0.0019716343649234898
-0.00028807073123198303,-0.002962201439420529,0.002353462326116283
-0.0003176927456261883,-0.0014498783375823073,0.001505312493801761
-0.0003321915290020114,-0.0037672478754495215,0.0029247317832737357
-0.0003698640077565066,-0.002313095505554242,0.0021275853188455584
-0.000392994962812049,0.0012974094915677134,7.544230683470001e-06
-0.0003800208678963719,-0.00021507397693139806,0.0008890861219515826
-0.0003821716076656859,-0.0027661912330255965,0.00242405795514673
-0.00040983351999594183,-0.0009068380650306981,0.0013637698790103024
-0.00041890190064624883,-0.0002993364047525715,0.0010174056441440405
-0.00042189526469377453,0.0005840911033531655,0.0004933358673756497
-0.00041605435366024287,0.0025903665415908253,-0.0007221112176340093
-0.0003901506882443346,0.003612633667385853,-0.0013872788239428426
-0.00035402435157047606,0.004219807329618805,-0.0018238356946303311
-0.000311826278274288,0.0054326510585986235,-0.002635938078610598
-0.00025749976768830177,0.009929145591852344,-0.005442487819734802
-0.00015820831176977833,0.009463977979866115,-0.005361970164380113
-6.356853197111717e-05,0.007504661132700969,-0.0043756596156783465
1.1478079355892531e-05,0.003705970365389095,-0.002246538377945242
4.853778300978348e-05,0.005621650035783547,-0.003470065587489695
0.00010475428336761895,0.0020004670504865226,-0.0014097887970271515
0.0001247589538724842,0.003263499474845033,-0.002207617592651988
0.00015739394862093452,0.002153808422566665,-0.001607072950781868
0.00017893203284660117,0.003975769907259491,-0.002743326010048897
0.0002186897319191961,0.007048864410068995,-0.004666698109879789
0.00028917837601988603,0.006440194375433893,-0.0044424733773001076
0.00035358031977422493,0.008276577614866994,-0.005673107208468646
0.0004363460959228949,0.008093515816998407,-0.005728801682044834
0.000517281254092879,0.003945059307474428,-0.0034015980926704143
0.0005567318471676232,0.0022707196190643085,-0.0024758954657738315
0.0005794390433582664,-0.00017804025140017235,-0.0010520539358764294
0.0005776586408442647,-0.0020277937539765365,6.135897069739255e-05
0.0005573807033044993,-0.005773327020895247,0.00234923480592815
0.0004996474330955468,-0.004000203689448775,0.0014008273474781711
0.00045964539620105906,0.0004977195515424972,-0.0012179225233276165
0.000464622591716484,0.0020575471437005643,-0.0021637734696533066
0.00048519806315348965,0.002181578786850697,-0.0022793433984173977
0.0005070138510219966,0.0003233044054175855,-0.0012080103452945445
0.0005102468950761725,-0.0023802433965400644,0.00040765224777169367
0.00048644446111077185,-0.0013248591135976869,-0.00017797345406293157
0.000473195869974795,0.0017042570473323542,-0.0019689459683490023
0.0004902384404481186,0.0010176412817169758,-0.0015910616499264225
0.0005004148532652883,0.0028652585896160607,-0.002719984860300213
0.0005290674391614489,0.0023724414414621874,-0.0024815997432002103
0.0005527918535760708,0.002811635495670326,-0.0027925650045543373
0.000580908208532774,0.0031518523365842536,-0.0030529278190161
0.0006124267318986166,-0.0020908874979870956,2.9679034995024143e-05
0.0005915178569187457,0.002952151980314682,-0.0029543269020263
0.0006210393767218925,0.00017668082257994017,-0.001348087246991749
0.0006228061849476919,0.001186384359351301,-0.0019574429855061643
0.0006346700285412049,-8.045023298253878e-06,-0.0012645130431034575
0.0006345895783082223,0.00027314335728917345,-0.0014330651709899488
0.0006373210118811141,0.0008452816302795645,-0.001781811001929967
0.10268903405667257,-0.01889380566605428,-0.19404178471371256
0.10250009600001203,-0.07855448263724157,-0.1578675024176791
0.10171455117363962,-0.12650744105702516,-0.12752463771306416
0.10044947676306937,-0.16762996633165425,-0.10032097372714618
0.09877317709975282,-0.19983806609484675,-0.0776435145425976
0.09677479643880435,-0.2239657779756969,-0.05917012609219058
0.09453513865904738,-0.2493779772523379,-0.03944349096669203
0.092041358886524,-0.2679708181039022,-0.023300226910706656
0.08936165070548498,-0.28372904522108705,-0.008485874278317734
0.0865243602532741,-0.296655428607215,0.004944536657780774
0.08355780596720196,-0.3053026770547268,0.016065994298432168
0.08050477919665469,-0.3075624071488265,0.023527885895986506
0.07742915512516643,-0.3104436997275787,0.03140790958621434
0.07432471812789064,-0.3115788326830411,0.038297863354043366
0.07120892980106022,-0.30809083553118877,0.04243664171659281
0.06812802144574834,-0.3061513308440157,0.04743475561491273
0.06506650813730819,-0.3029785512895008,0.05165411449908411
0.062036722624413176,-0.2993724256957765,0.05555001016863953
0.05904299836745541,-0.29414992310582566,0.058403957128584566
0.05610149913639716,-0.28394158276596904,0.05816195138678709
0.05326208330873747,-0.2778675959855103,0.060196390973831254
0.05048340734888236,-0.26901667197397433,0.060443188486619864
0.04779324062914262,-0.26205457975108165,0.06164626659236373
0.045172694831631804,-0.2497808868662065,0.05952314245646029
0.04267488596296974,-0.24231860150652726,0.06004138897797687
0.040251699947904465,-0.22759268468025956,0.0560522109123468
0.03797577310110187,-0.22087922550512112,0.056575989100868945
0.03576698084605066,-0.20682608766030233,0.05256169090408008
0.033698719969447635,-0.19769276415174802,0.05121821855215354
0.031721792327930154,-0.1881140408218223,0.04942483983723306
0.02984065191971193,-0.1767725861237155,0.04638224783480543
0.028072926058474775,-0.16524804199295573,0.043002973078823885
0.026420445638545217,-0.16042615523279835,0.04341480186258857
0.024816184086217233,-0.15058799658360075,0.04072042977772598
0.023310304120381226,-0.14612249433933316,0.04105288836283744
0.021849079176987894,-0.14319883071041334,0.04222114007227221
0.02041709086988376,-0.13974220128236078,0.04301113902964894
0.019019668857060152,-0.1297281255528745,0.039797537617604385
0.017722387601531407,-0.12061114876608671,0.036921914056589206
0.01651627611387054,-0.11220049255876365,0.034287743307517105
0.015394271188282904,-0.1068914230290722,0.033346311440877505
0.014325356957992183,-0.10204446700013187,0.03257596628409475
0.013304912287990864,-0.09814879002965057,0.03227944944180862
0.012323424387694359,-0.09092809183453743,0.029910006325333735
0.011414143469348985,-0.08384772235302489,0.027480346473116958
0.010575666245818736,-0.07898550934834647,0.02623997311737041
0.009785811152335271,-0.07912200725504062,0.02790158204835383
0.008994591079784866,-0.07207479571253796,0.025255695267953043
0.008273843122659486,-0.06560477014629856,0.022815175842460164
0.0076177954211965005,-0.060299413733334174,0.020944057397607498
0.007014801283863159,-0.05475262085242889,0.018821969943731018
0.00646727507533887,-0.0519354892251111,0.018226743384388917
0.005947920183087759,-0.04860676971122336,0.017268221460558494
0.005461852485975525,-0.04483638879722281,0.015978128306382636
0.005013488598003297,-0.03930746636065003,0.013557502620383423
0.004620413934396796,-0.04085359463238913,0.015271328910639884
0.004211877988072905,-0.03594089250295182,0.013140779525625283
0.0038524690630433868,-0.03271586198344447,0.011924579063979906
0.003525310443208942,-0.028242740076571116,0.009895023159524785
0.003242883042443231,-0.0256822304009737,0.008923572155697758
0.002986060738433494,-0.017758056343489096,0.0046827123292264685
0.002808480174998603,-0.01585676261024179,0.0038970972161478682
0.0026499125488961854,-0.01824878428220289,0.005649445471529364
0.0024674247060741564,-0.021588368488185572,0.00801817168076303
0.0022515410211923007,-0.020103429191945875,0.007558975472782923
0.002050506729272842,-0.018219429844748742,0.00683064444830356
0.0018683124308253546,-0.01875935434763237,0.007518987746928712
0.001680718887349031,-0.019358700254082227,0.008253782377751272
0.0014871318848082087,-0.014719235044967492,0.005857277257364077
0.0013399395343585338,-0.011875249430872436,0.004445270589806394
0.0012211870400498095,-0.014211379230485035,0.006084453458191402
0.0010790732477449592,-0.011732240719717707,0.004881197936340705
0.0009617508405477821,-0.008634173837014102,0.003257002621112897
0.0008754091021776411,-0.011943165212322398,0.005415080923038156
0.0007559774500544171,-0.011755340968333666,0.005541249680891366
0.0006384240403710805,-0.010343462039358877,0.004929229142873165
0.0005349894199774917,-0.0070432554967363534,0.0031559744580868286
0.00046455686501012817,-0.005545019363526912,0.0023978978880958906
0.00040910667137485904,-0.011169522664064702,0.0058835002556891025
0.000297411444734212,-0.005955417307299908,0.0029784274949115207
0.0002378572716612129,-0.0035079963441834333,0.0016290832631876341
0.00020277730821937858,-0.0008183225203096259,8.54388957470184e-05
0.00019459408301628233,-0.001244865988781737,0.0003577314272364775
0.00018214542312846495,-0.0046142463168362905,0.0024042569438448443
0.00013600295996010205,-0.0028429259882061793,0.0014337496730035034
0.00010757370007804027,-0.0026022294312123845,0.0013461902585713502
8.155140576591642e-05,-0.00474346625436635,0.002682976941087977
3.411674322225292e-05,-0.002562118613417876,0.0014690376816062197
8.495557088074163e-06,-0.004683903950799084,0.0027933512563033023
-3.834348241991668e-05,-0.002978021731780879,0.0018635000039083605
-6.812369973772547e-05,-1.7873196867674353e-05,0.00014697131759605555
-6.830243170640222e-05,0.0020270309535688506,-0.0010796137087285059
-4.803212217071371e-05,0.0013884774462528727,-0.0007370222234102962
-3.414734770818498e-05,-0.0008680080039061809,0.0005890994977600785
-4.282742774724679e-05,0.0009997448578031802,-0.0005141920591874144
-3.282997916921499e-05,6.111276725248073e-05,2.8992297986941542e-05
-3.221885149669018e-05,-4.109821173237754e-05,8.909663003280689e-05
-3.262983361401396e-05,-0.0025070012738285584,0.0015694604315251628
-5.769984635229954e-05,-0.0034549213366485564,0.0021883524946937328
-9.22490597187851e-05,-0.003740582907347043,0.0024288478638457957
-0.00012965488879225552,-0.007443100038113675,0.004725169800452716
-0.00020408588917339226,-0.006939578732895841,0.004571919018084289
-0.00027348167650235067,-0.0038981271895755973,0.00288583966675006
-0.00031246294839810663,-0.003153927898525336,0.0025172826359114147
-0.00034400222738336,-0.0014475652708722695,0.0015565436172900818
-0.0003584778800920827,-0.0056403216913860224,0.004101148775015779
-0.00041488109700594297,-0.003912766975452297,0.003177422379283264
-0.00045400876676046593,-0.007059729693149028,0.005143855349410348
-0.0005246060636919562,-0.002021626451322283,0.002262187998177282
-0.000544822328205179,5.174783607067015e-05,0.001058595954767956
-0.0005443048498444723,0.003029583211371208,-0.0007291402271337802
-0.0005140090177307602,0.005232866406189557,-0.0021117018082522135
-0.0004616803536688646,0.005351409540355349,-0.00228748501687548
-0.0004081662582653111,0.0023680210157096043,-0.0006044800928951403
-0.0003844860481082151,0.0016227671913660916,-0.00020468821860322479
-0.0003682583761945542,-0.0038557217274923093,0.003049949788884494
-0.00040681559346947727,-0.0014603068926548387,0.0016898153225318579
-0.0004214186623960257,-6.438669366262066e-05,0.0008814693409896238
-0.0004220625293326519,0.0007658858922529486,0.0003845935233135346
-0.0004144036704101224,-0.0005658643892863021,0.001168325974392026
-0.00042006231430298546,0.00033013387403314613,0.0006420443041860833
-0.000416760975562654,-0.0008003555589052208,0.0013137352864684405
-0.0004247645311517062,-0.0028380550925459383,0.0025523621178309753
-0.0004531450820771656,-0.00325301114030452,0.002858096848337043
-0.0004856751934802108,0.001803979816215268,-0.00011103750276873921
-0.0004676353953180581,-0.0005918956725615931,0.001290408194173072
-0.00047355435204367405,-0.0019488057494532992,0.0021163921537593277
-0.000493042409538207,-0.0011381138798429013,0.0016689531469821547
-0.000504423548336636,-0.0018420922878194823,0.0021141024693649615
-0.0005228444712148309,0.002097427871706419,-0.00021276778059418954
-0.0005018701924977667,0.004828024509375644,-0.001893074320629853
-0.0004535899474040103,0.002206847856623204,-0.0004169288191659018
-0.00043152146883777826,0.003572279494171611,-0.00128032475882741
-0.00039579867389606216,0.0052488586764094704,-0.002357717858053558
-0.00034331008713196743,-3.8837899280367086e-05,0.0007099229138321551
-0.0003436984661247711,0.0007734851114760407,0.00022330586536391776
-0.0003359636150100107,-0.0006060251639088029,0.0010355423283653032
-0.00034202386664909873,0.0001342359393265057,0.0006035061697022941
-0.00034068150725583365,0.0011189837895208472,9.972740799159014e-06
-0.0003294916693606252,0.006583026544891285,-0.0032908325882135205
-0.00026366140391171234,0.005917466062206605,-0.003023156829500538
-0.00020448674328964628,0.007832883174900742,-0.004290756418361153
-0.00012615791154063887,0.005230015749655712,-0.002885693626712149
-7.385775404408175e-05,0.0017100382946022138,-0.0008783074686731647
-5.6757371098059616e-05,0.0009750266766815367,-0.0004715012638128028
-4.700710433124425e-05,-0.0006211707938082321,0.00046671668494742776
-5.321881226932657e-05,-0.001730983191163031,0.0011450275392364717
-7.052864418095688e-05,0.0009156246733476904,-0.0004083175156467004
-6.137239744747998e-05,0.003251300500512931,-0.0018280355054127986
-2.8859392442350666e-05,0.004228413000468484,-0.0024793290153963888
1.3424737562334177e-05,0.0011209165145092221,-0.0006993993838302016
2.46339027074264e-05,0.002807709976176078,-0.0017338937911204996
5.2711002469187185e-05,0.0016633852260329156,-0.0011034531405581236
6.934485472951634e-05,-0.0009447628233387004,0.0004281679845441876
5.989722649612933e-05,-0.0030676676524658596,0.001720806138487257
2.9220549971470737e-05,-0.003325230632118964,0.0019366972793284367
-4.031756349718908e-06,-0.0068907020450798325,0.004142484739747337
-7.293877680051723e-05,-0.004378584054195179,0.002773027986118142
-0.00011672461734246902,-0.00223766732819439,0.0015760496316015722
-0.00013910129062441292,-0.0013041963194852482,0.0010607203729399747
-0.0001521432538192654,-0.0032389261340257155,0.0022476421880539598
-0.00018453251515952254,-0.0016943619322023764,0.001385682189640471
-0.0002014761344815463,-0.003941294734875669,0.0027677291098884937
-0.000240889081830303,-0.004295034097404386,0.0030587986221032376
-0.00028383942280434685,-0.007615589620129419,0.0051370326176863445
-0.000359995319005641,-0.006274072881207635,0.004484434366735863
-0.0004227360478177174,-0.004026562307729801,0.0032614094802733153
-0.0004630016708950154,-0.002397122350020868,0.002364276751802552
-0.00048697289439522413,-0.0031909702663642232,0.0028885279486089823
-0.0005188825970588663,-0.0054166234901091865,0.004287739288183245
-0.0005730488319599582,-0.003943090991780709,0.003511952258988342
-0.0006124797418777654,-0.005498254193898483,0.00452391200009462
-0.0006674622838167502,-0.005003773326055611,0.004337188563266867
-0.0007175000170773063,-0.0042769110405861555,0.004001146658506306
-0.0007602691274831678,-0.003569621348069323,0.003662311063807929
-0.000795965340963861,0.0008609107087071224,0.0010753842567034486
-0.0007873562338767898,0.0009163087414420045,0.001024927222888377
-0.0007781931464623697,0.00471751686267456,-0.0012741238246799964
-0.0007310179778356241,0.0009513756595088971,0.00089121055996591
-0.0007215042212405352,-0.0009775588173622754,0.0020295437328984355
-0.0007312798094141579,0.0008343438298992133,0.0009619533208887879
-0.0007229363711151658,0.0027931345208917994,-0.00023000797030474796
-0.0006950050259062478,0.00513341666638348,-0.0016900399480175921
-0.000643670859242413,0.00404172040166433,-0.001137690522513772
-0.0006032536552257697,0.0022518474845016814,-0.0001446011802494695
-0.0005807351803807528,-0.0018583681830026339,0.002276491270563086
-0.0005993188622107792,-0.0013484778338579916,0.0020077244247363535
-0.0006128036405493591,-0.002228462469813481,0.0025626847629868065
-0.0006350882652474939,-0.0003753235802812511,0.0014953706786637385
-0.0006388415010503064,0.0025852254600894483,-0.0002734522739530562
-0.000612989246449412,0.0017515233637285868,0.0001750644746616719
-0.0005954740128121261,0.0037113334644351408,-0.0010358520530368322
-0.0005583606781677747,0.0029795258673538626,-0.0006709941640767681
-0.000528565419494236,0.0020481769202202057,-0.0001717753131436513
-0.000508083650292034,0.0008369421429117432,0.0005140020148370221
-0.0004997142288629165,0.002184471717210139,-0.00031125457260025016
-0.0004778695116908151,0.00016031671400919354,0.0008595489949761141
-0.00047626634455072317,0.0023445679910939956,-0.00045420810555495106
-0.0004528206646397832,-0.0004935664281956829,0.001201781186196976
-0.00045775632892174,0.0023151787305949697,-0.0004735945805135018
0.054606664817773855,0.43850309892094186,-0.3723151889881128
0.058991695806983276,0.3446347340096996,-0.32476423201978627
0.06243804314708027,0.26632637179400165,-0.2846719093705615
0.06510130686502029,0.19361763511110203,-0.24637319479670178
0.06703748321613132,0.12901484441036828,-0.2114838730784836
0.068327631660235,0.07388905860067177,-0.18098869848087307
0.06906652224624173,0.024755162995657033,-0.15298614228987767
0.0693140738761983,-0.02196372864073977,-0.12544991056795274
0.0690944365897909,-0.05556711682374929,-0.10484860308533224
0.06853876542155342,-0.09088510261248885,-0.08254646927561353
0.06762991439542854,-0.11482857553400434,-0.06636268347045447
0.0664816286400885,-0.1418134677800662,-0.04787517661213728
0.06506349396228783,-0.15793060058096894,-0.03536862757599431
0.06348418795647814,-0.17349562835237034,-0.022870998901534087
0.061749231672954444,-0.1841524829191649,-0.013006973594409957
0.059907706843762794,-0.19184947746041597,-0.0047057272112760035
0.057989212069158635,-0.2001125742471884,0.004089120409995761
0.05598808632668675,-0.2023356849573785,0.009425238321053589
0.05396472947711297,-0.20730912674310104,0.016456017091634675
0.051891638209681956,-0.20735142809998516,0.02062758044062718
0.0498181239286821,-0.2099564320629194,0.026337611380387413
0.04771855960805291,-0.21051073363590506,0.030869320965437208
0.045613452271693854,-0.2104211902023824,0.03502580957804173
0.04350924036967003,-0.2034259215308853,0.03503707217919111
0.04147498115436118,-0.2015274232125964,0.037966491618835474
0.039459706922235216,-0.19329536094298524,0.03705780272132071
0.03752675331280536,-0.19361448235990789,0.04111518279033401
0.03559060848920628,-0.19118638622496067,0.043530614756563835
0.03367874462695668,-0.1848954464938911,0.04357977864242131
0.031829790162017764,-0.17928910093824946,0.04391388023891414
0.030036899152635268,-0.1754035978326152,0.04516836039429858
0.028282863174309114,-0.16803661679758852,0.04425624372993488
0.02660249700633323,-0.16131662744019054,0.04358498245144786
0.02498933073193132,-0.15699190336260022,0.044216480553697486
0.02341941169830532,-0.14828581367962618,0.04213266481116506
0.02193655356150906,-0.14464710260971772,0.042915154442812506
0.02049008253541188,-0.13818415179095173,0.04193032600374727
0.019108241017502366,-0.12926319574668693,0.03934143541300743
0.017815609060035497,-0.12017845931362901,0.03647585746810641
0.016613824466899206,-0.11328044499560222,0.03474061806356292
0.015481020016943185,-0.10705346941566043,0.033270041615509886
0.01441048532278658,-0.09931990932919744,0.030770974951945307
0.013417286229494604,-0.09405010333560881,0.029595489542376077
0.012476785196138516,-0.0838582971089505,0.025361407873093267
0.011638202225049011,-0.07751878222847883,0.023234864886989275
0.010863014402764222,-0.07161134759807054,0.021240779753313878
0.010146900926783517,-0.06767210180310873,0.020309459228298205
0.00947017990875243,-0.06685765408677684,0.021174232634561245
0.008801603367884662,-0.06352996791576872,0.020514774013691908
0.008166303688726975,-0.06305471682628831,0.021500222718319036
0.007535756520464091,-0.058443690289725805,0.019994701132907296
0.006951319617566834,-0.05626488288896052,0.019856290498242644
0.0063886707886772285,-0.054651996969945396,0.020013856604612777
0.005842150818977774,-0.05460143538539455,0.021076559593281183
0.005296136465123829,-0.0487914903595095,0.018682621285458043
